DateTime,Date,Time,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,QV
2020-07-21 08:00,2020-07-21,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-21 09:00,2020-07-21,09:00,7,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-21 10:00,2020-07-21,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,34
2020-07-21 11:00,2020-07-21,11:00,7,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-21 12:00,2020-07-21,12:00,7,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-21 13:00,2020-07-21,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-21 14:00,2020-07-21,14:00,7,0,0,0.4,0,0,0,0,0.4,0,0.4,0.4,0,0,0.4,0,0,0,0.4,0,0.4,0,34
2020-07-21 15:00,2020-07-21,15:00,7,0,0,24.2,0,0,0,0,24.2,0,24.2,24.2,0,0,24.2,0,0,0,24.2,0,24.2,0,33
2020-07-21 16:00,2020-07-21,16:00,7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2020-07-21 17:00,2020-07-21,17:00,7,24.2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,33.5
2020-07-21 18:00,2020-07-21,18:00,7,0,4.4,0,0,0,2,12.4,0,29.8,0,0,0,4.4,0,0,0,21.6,0,0,0,3.4,35
2020-07-21 19:00,2020-07-21,19:00,7,0,0.2,0,0,0,0,1.4,0,5,0,0,0,0.2,0,0,0,3.4,0,0,0,0.8,35
2020-07-21 20:00,2020-07-21,20:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,35
2020-07-21 21:00,2020-07-21,21:00,7,0,0.2,0,0,0,0,2.8,0,0.2,0,0,0,0.2,0,0,0,0.8,0,0,0,0.4,33.5
2020-07-21 22:00,2020-07-21,22:00,7,0,0,0,0,0,8.4,2.8,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.4,32
2020-07-21 23:00,2020-07-21,23:00,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,31.5
2020-07-22 00:00,2020-07-22,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,31
2020-07-22 01:00,2020-07-22,01:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 02:00,2020-07-22,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 03:00,2020-07-22,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 04:00,2020-07-22,04:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 05:00,2020-07-22,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 06:00,2020-07-22,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-22 07:00,2020-07-22,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2020-07-22 08:00,2020-07-22,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-22 09:00,2020-07-22,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-22 10:00,2020-07-22,10:00,7,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-07-22 11:00,2020-07-22,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-22 12:00,2020-07-22,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-22 13:00,2020-07-22,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-22 14:00,2020-07-22,14:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-07-22 15:00,2020-07-22,15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5
2020-07-22 16:00,2020-07-22,16:00,7,0,0,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0,0.2,0,0,0,0.2,0,0.2,0,36
2020-07-22 17:00,2020-07-22,17:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-07-22 18:00,2020-07-22,18:00,7,0.2,0,2,15.6,0,0.6,16,2,0,2,2,15.6,0,2,0,0,0,2,15.6,2,0,34
2020-07-22 19:00,2020-07-22,19:00,7,0.2,0,0,13.2,1.6,0.8,6.6,0,0.4,0,0,13.2,0,0,0,0,0,0,13.2,0,12.6,35
2020-07-22 20:00,2020-07-22,20:00,7,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,36
2020-07-22 21:00,2020-07-22,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,36
2020-07-22 22:00,2020-07-22,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-07-22 23:00,2020-07-22,23:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5
2020-07-23 00:00,2020-07-23,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-07-23 01:00,2020-07-23,01:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,40
2020-07-23 02:00,2020-07-23,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-23 03:00,2020-07-23,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5
2020-07-23 04:00,2020-07-23,04:00,7,0,0,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0.2,0,0,0,0.2,0,0.2,0,54
2020-07-23 05:00,2020-07-23,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-23 06:00,2020-07-23,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-23 07:00,2020-07-23,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2020-07-23 08:00,2020-07-23,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2020-07-23 09:00,2020-07-23,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5
2020-07-23 10:00,2020-07-23,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2020-07-23 11:00,2020-07-23,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5
2020-07-23 12:00,2020-07-23,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-07-23 13:00,2020-07-23,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-07-23 14:00,2020-07-23,14:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-07-23 15:00,2020-07-23,15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-23 16:00,2020-07-23,16:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2020-07-23 17:00,2020-07-23,17:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
2020-07-23 18:00,2020-07-23,18:00,7,0,0.4,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0.4,0.2,0,0,0,0.2,0,0.2,0,56
2020-07-23 19:00,2020-07-23,19:00,7,0,0.2,0,0,0.2,0,0,0,6.4,0,0,0,0.2,0,0,0,0,0,0,0,0,55.5
2020-07-23 20:00,2020-07-23,20:00,7,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,55
2020-07-23 21:00,2020-07-23,21:00,7,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,4.2,56.5
2020-07-23 22:00,2020-07-23,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,58
2020-07-23 23:00,2020-07-23,23:00,7,0,0,0,5.6,0,0,1,0,0,0,0,5.6,0,0,3.4,3.4,0,0,5.6,0,29.2,56
2020-07-24 00:00,2020-07-24,00:00,7,0,0,0,0.2,1.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,54
2020-07-24 01:00,2020-07-24,01:00,7,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5
2020-07-24 02:00,2020-07-24,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,65
2020-07-24 03:00,2020-07-24,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5.2,0,0,0,0,0,66
2020-07-24 04:00,2020-07-24,04:00,7,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2.2,2.2,0,0,0,0,0,67
2020-07-24 05:00,2020-07-24,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5
2020-07-24 06:00,2020-07-24,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2020-07-24 07:00,2020-07-24,07:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,76.5
2020-07-24 08:00,2020-07-24,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2020-07-24 09:00,2020-07-24,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2020-07-24 10:00,2020-07-24,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2020-07-24 11:00,2020-07-24,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2020-07-24 12:00,2020-07-24,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2020-07-24 13:00,2020-07-24,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5
2020-07-24 14:00,2020-07-24,14:00,7,0,0,0,7.2,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,7.2,0,0,58
2020-07-24 15:00,2020-07-24,15:00,7,0,0,0,33.4,0,0,0,0,0,0,0,33.4,0,0,0,0,0,0,33.4,0,7.4,56.5
2020-07-24 16:00,2020-07-24,16:00,7,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,5,55
2020-07-24 17:00,2020-07-24,17:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,37,37,0,0,0.2,0,0,55
2020-07-24 18:00,2020-07-24,18:00,7,0,25.8,0,0,0,0,0,0,0,0,0,0,25.8,0,28.2,28.2,0,0,0,0,0,55
2020-07-24 19:00,2020-07-24,19:00,7,0,2.8,0,0,0,0,0,0,0,0,0,0,2.8,0,0.4,0.4,0,0,0,0,0,53.5
2020-07-24 20:00,2020-07-24,20:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2020-07-24 21:00,2020-07-24,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-07-24 22:00,2020-07-24,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2020-07-24 23:00,2020-07-24,23:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2020-07-25 00:00,2020-07-25,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-07-25 01:00,2020-07-25,01:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5
2020-07-25 02:00,2020-07-25,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2020-07-25 03:00,2020-07-25,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,42.5
2020-07-25 04:00,2020-07-25,04:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-25 05:00,2020-07-25,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-25 06:00,2020-07-25,06:00,7,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,42
2020-07-25 07:00,2020-07-25,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5
2020-07-25 08:00,2020-07-25,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 09:00,2020-07-25,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 10:00,2020-07-25,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 11:00,2020-07-25,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 12:00,2020-07-25,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 13:00,2020-07-25,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 14:00,2020-07-25,14:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 15:00,2020-07-25,15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 16:00,2020-07-25,16:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 17:00,2020-07-25,17:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 18:00,2020-07-25,18:00,7,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-07-25 19:00,2020-07-25,19:00,7,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5
2020-07-25 20:00,2020-07-25,20:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-25 21:00,2020-07-25,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-25 22:00,2020-07-25,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-25 23:00,2020-07-25,23:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 00:00,2020-07-26,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 01:00,2020-07-26,01:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 02:00,2020-07-26,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 03:00,2020-07-26,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 04:00,2020-07-26,04:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 05:00,2020-07-26,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 06:00,2020-07-26,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 07:00,2020-07-26,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-07-26 08:00,2020-07-26,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2020-07-26 09:00,2020-07-26,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-07-26 10:00,2020-07-26,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2020-07-26 11:00,2020-07-26,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2020-07-26 12:00,2020-07-26,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-26 13:00,2020-07-26,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2020-07-26 14:00,2020-07-26,14:00,7,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-26 15:00,2020-07-26,15:00,7,1.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-26 16:00,2020-07-26,16:00,7,0.2,0,0,0,1.6,0,11.2,0,9.6,0,0,0,0,0,0,0,3,0,0,0,0,32
2020-07-26 17:00,2020-07-26,17:00,7,0,17.6,0,1.2,10.2,0,0.2,0,0,0,0,1.2,17.6,0,0,0,0.2,0,1.2,0,0,32.5
2020-07-26 18:00,2020-07-26,18:00,7,0,9.8,0.2,0,0,0,0,0.2,0,0.2,0.2,0,9.8,0.2,0,0,0,0.2,0,0.2,0.8,33
2020-07-26 19:00,2020-07-26,19:00,7,0,1,0.2,0,0,0,0,0.2,0,0.2,0.2,0,1,0.2,1.4,1.4,0.2,0.2,0,0.2,0.4,33
2020-07-26 20:00,2020-07-26,20:00,7,0,0.4,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0.4,0.2,0,0,0,0.2,0,0.2,0,33
2020-07-26 21:00,2020-07-26,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-26 22:00,2020-07-26,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-26 23:00,2020-07-26,23:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 00:00,2020-07-27,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 01:00,2020-07-27,01:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 02:00,2020-07-27,02:00,7,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,33
2020-07-27 03:00,2020-07-27,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 04:00,2020-07-27,04:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 05:00,2020-07-27,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 06:00,2020-07-27,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-27 07:00,2020-07-27,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5
2020-07-27 08:00,2020-07-27,08:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,32
2020-07-27 09:00,2020-07-27,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5
2020-07-27 10:00,2020-07-27,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2020-07-27 11:00,2020-07-27,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5
2020-07-27 12:00,2020-07-27,12:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-07-27 13:00,2020-07-27,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5
2020-07-27 14:00,2020-07-27,14:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2020-07-27 15:00,2020-07-27,15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2020-07-27 16:00,2020-07-27,16:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,27
2020-07-27 17:00,2020-07-27,17:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-07-27 18:00,2020-07-27,18:00,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29
2020-07-27 19:00,2020-07-27,19:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.6,30.5
2020-07-27 20:00,2020-07-27,20:00,7,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,8.6,0,0,0,0.2,32
2020-07-27 21:00,2020-07-27,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.2,33
2020-07-27 22:00,2020-07-27,22:00,7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-27 23:00,2020-07-27,23:00,7,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-07-28 00:00,2020-07-28,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-28 01:00,2020-07-28,01:00,7,0,0,0.2,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0.2,0,0,0,0.2,0,0.2,0,54
2020-07-28 02:00,2020-07-28,02:00,7,0,0,0,0,5.2,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-28 03:00,2020-07-28,03:00,7,0,0,0,0,1.6,0.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-28 04:00,2020-07-28,04:00,7,0,0,0,0.2,0,1,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,54
2020-07-28 05:00,2020-07-28,05:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-28 06:00,2020-07-28,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2020-07-28 07:00,2020-07-28,07:00,7,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,51.5
2020-07-28 08:00,2020-07-28,08:00,7,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,2.8,49
2020-07-28 09:00,2020-07-28,09:00,7,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.4,49
2020-07-28 10:00,2020-07-28,10:00,7,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,49
2020-07-28 11:00,2020-07-28,11:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2020-07-28 12:00,2020-07-28,12:00,7,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,53
2020-07-28 13:00,2020-07-28,13:00,7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2020-07-28 14:00,2020-07-28,14:00,7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2020-07-28 15:00,2020-07-28,15:00,7,0,0,6.2,0,0.2,0,0,6.2,0,6.2,6.2,0,0,6.2,6.8,6.8,0,6.2,0,6.2,0,53
2020-07-28 16:00,2020-07-28,16:00,7,0,0,8.6,0,0.6,0,0,8.6,0,8.6,8.6,0,0,8.6,28.6,28.6,0,8.6,0,8.6,0,53
2020-07-28 17:00,2020-07-28,17:00,7,0,0.4,1.2,0,0,0,0,1.2,0,1.2,1.2,0,0.4,1.2,0.2,0.2,0,1.2,0,1.2,0,51.5
2020-07-28 18:00,2020-07-28,18:00,7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2020-07-28 19:00,2020-07-28,19:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2020-07-28 20:00,2020-07-28,20:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2020-07-28 21:00,2020-07-28,21:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2020-07-28 22:00,2020-07-28,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2020-07-28 23:00,2020-07-28,23:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2020-07-29 00:00,2020-07-29,00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-29 01:00,2020-07-29,01:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-29 02:00,2020-07-29,02:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-29 03:00,2020-07-29,03:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-29 04:00,2020-07-29,04:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2020-07-29 05:00,2020-07-29,05:00,7,0,0,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0,0.2,0,0,0,0.2,0,0.2,0,36
2020-07-29 06:00,2020-07-29,06:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2020-07-29 07:00,2020-07-29,07:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,33.5
2020-07-29 08:00,2020-07-29,08:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-29 09:00,2020-07-29,09:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-07-29 10:00,2020-07-29,10:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
